Filename_Original;Es_Moto_o_Motocarguero;Tipo_Contenido;Confianza_Global;Identificacion_Repuesto;Componente_Taxonomia;Sistema;SubSistema;Caracteristicas_Observadas;Compatibilidad_Probable_Texto;Compatibilidad_Probable_JSON;Funcion;Nombre_Comercial_Catalogo;Tags_Sugeridos;Notas_Sobre_Textos_Grabados;Necesita_Modelo_Grande
tensor-de-cadena (2).jpg;True;repuesto_moto;0.85;Tensor de cadena de transmisión;Tensor de cadena;Transmisión;Tensor de cadena de transmisión;Pieza metálica pintada de rojo, con forma compacta, incluye tornillos y muelles visibles para ajuste de tensión, diseño para montaje en eje o soporte de cadena;Motos utilitarias y deportivas con cadena de transmisión estándar, cilindraje medio y pequeño;[{'marca': 'GENERICA', 'modelo': 'Motos utilitarias y deportivas', 'cilindraje': '100-250', 'posicion': 'Trasero', 'lado': 'N/A'}];Mantiene la tensión adecuada de la cadena de transmisión para evitar que se salga o se desgaste prematuramente, asegurando un funcionamiento suave y seguro.;Tensor de cadena moto 100-250cc;Transmisión, Tensor de cadena, Cadena de transmisión, Moto utilitaria, Moto deportiva, 100cc, 125cc, 250cc;No se observan textos grabados visibles en la imagen para análisis adicional.;False
tensor-de-cadena (3).jpg;True;repuesto_moto;0.9;Tensor de cadena;Tensor de cadena;Transmisión;Tensión de cadena;Material aluminio, acabado anodizado rojo, incluye tornillo de ajuste metálico, diseño compacto con orificio para eje, pieza única con mecanismo de ajuste;Motos utilitarias y deportivas con cadena de transmisión estándar, cilindraje variable, generalmente 100cc a 250cc;[{'marca': 'GENERICA', 'modelo': 'Motos utilitarias y deportivas', 'cilindraje': '100-250', 'posicion': 'Trasero', 'lado': 'N/A'}];Mantiene la tensión adecuada de la cadena de transmisión para evitar que se afloje o se salga durante el uso, asegurando un funcionamiento correcto y seguro de la moto.;Tensor de cadena aluminio moto 100-250cc;Transmisión, Tensor de cadena, Aluminio, Ajuste cadena, Moto utilitaria, Moto deportiva;Se observa texto 'T6063 ALUMINUM ALLOY' indicando el material de fabricación, no se usa en nombre comercial ni tags.;False
tensor-de-cadena-1-1.jpg;True;repuesto_moto;0.95;Tensor de cadena de transmisión;Tensor de cadena;Transmisión;Tensión de cadena;Metal cromado o acero, tornillo ajustable con tuerca, pieza central con rodamiento o buje, diseño para ajuste manual de tensión;Motos utilitarias y deportivas con cadena de transmisión estándar, cilindraje entre 100cc y 250cc;[{'marca': 'GENERICA', 'modelo': 'Motos utilitarias y deportivas', 'cilindraje': '100-250', 'posicion': 'Trasero', 'lado': 'N/A'}];Permite ajustar la tensión de la cadena de transmisión para evitar que esté muy floja o muy tensa, asegurando un buen funcionamiento y durabilidad de la cadena y los engranajes.;Tensor de cadena ajustable para moto 100-250cc;Transmisión, Tensor de cadena, Ajuste de cadena, Moto utilitaria, Moto deportiva, 100cc, 250cc;Se observan letras y números grabados en metal, posiblemente código de pieza o fabricante, no se usan en nombre comercial.;False
tensor-de-cadena-1.jpg;True;repuesto_moto;0.9;Tensor de cadena de distribución;Tensor de cadena;Motor;Distribución;Brazo metálico con muelle helicoidal, eje para montaje, acabado metálico, diseño compacto;Motos utilitarias y deportivas con motor de cadena de distribución, cilindraje pequeño a mediano;[{'marca': 'GENERICA', 'modelo': 'Motos utilitarias y deportivas', 'cilindraje': '100-250', 'posicion': 'N/A', 'lado': 'N/A'}];Mantiene la tensión adecuada en la cadena de distribución para evitar saltos o deslizamientos que puedan dañar el motor.;Tensor de cadena de distribución moto 100-250cc;Tensor, Cadena de distribución, Motor, Muelle, Moto utilitaria, Moto deportiva;No se observan textos grabados visibles en la imagen.;False
tensor-de-cadena-2.jpg;True;repuesto_moto;0.9;Tensor de cadena;Tensor de cadena;Transmisión;Ajuste de cadena;Dos piezas metálicas alargadas con orificio circular grande en un extremo, acompañadas de tuercas y arandelas, acabado metálico brillante, diseño simple para ajuste mecánico;Motos utilitarias y deportivas con cadena de transmisión estándar, común en motos 100-250cc;[{'marca': 'GENERICA', 'modelo': 'Motos utilitarias y deportivas', 'cilindraje': '100-250', 'posicion': 'Trasero', 'lado': 'Ambos'}];Permite ajustar la tensión de la cadena de transmisión para evitar que esté demasiado floja o demasiado tensa, asegurando un funcionamiento óptimo y seguro de la moto.;Tensor de cadena moto 100-250cc;Transmisión, Tensor de cadena, Ajuste de cadena, Moto utilitaria, Moto deportiva, 100cc, 125cc, 250cc;No se observan textos grabados visibles en las piezas metálicas;False
tensor-de-cadena-3.jpg;True;repuesto_moto;0.9;Tensor de cadena;Tensor de cadena;Transmisión;Ajuste de cadena;Pieza metálica con orificio central para eje, incluye tornillo roscado con tuerca para ajuste, acabado en metal oscuro, diseño robusto para tensión de cadena;Motos utilitarias y deportivas con cadena de transmisión estándar, cilindraje variable, ajuste trasero;[{'marca': 'GENERICA', 'modelo': 'Motos utilitarias y deportivas', 'cilindraje': '100-250', 'posicion': 'Trasero', 'lado': 'N/A'}];Permite ajustar la tensión de la cadena de transmisión para evitar que se afloje o se salga, asegurando un correcto funcionamiento y seguridad.;Tensor de cadena moto 100-250cc;Transmisión, Tensor de cadena, Ajuste cadena, Moto utilitaria, Moto deportiva, 100cc, 125cc, 150cc, 250cc;Se observan números grabados en metal, posiblemente códigos de fabricación o referencia, no se usan para nombre comercial.;False
tensor-de-cadena-4.jpg;True;repuesto_moto;0.95;Tensor de cadena de transmisión;Tensor de cadena;Transmisión;Tensión de cadena;Cuerpo metálico con acabado cromado o galvanizado, tornillo ajustable con placa para presión, diseño compacto y robusto;Motos utilitarias y deportivas con cadena de transmisión estándar, cilindraje entre 100cc y 250cc;[{'marca': 'GENERICA', 'modelo': 'Motos utilitarias y deportivas', 'cilindraje': '100-250', 'posicion': 'Trasero', 'lado': 'N/A'}];Mantiene la tensión adecuada en la cadena de transmisión para evitar que se afloje o se salga durante el funcionamiento de la moto.;Tensor de cadena moto 100-250cc;Transmisión, Tensor de cadena, Cadena de transmisión, Moto utilitaria, Moto deportiva, 100cc, 125cc, 250cc;Se observan números y letras grabados en el cuerpo metálico, posiblemente códigos de fabricación o modelo, no se usan para nombre comercial.;False
tensor-de-cadena-5.jpg;True;repuesto_moto;0.9;Tensor de cadena trasero;Tensor de cadena;Transmisión;Tensión de cadena trasera;Estructura metálica con brazo ajustable, tuercas para fijación, rodillo de plástico o goma en colores rojo y amarillo, mecanismo para ajustar tensión manualmente;Motos utilitarias y deportivas con cadena de transmisión trasera, cilindraje entre 100cc y 250cc;[{'marca': 'GENERICA', 'modelo': 'Motos utilitarias y deportivas', 'cilindraje': '100-250', 'posicion': 'Trasero', 'lado': 'N/A'}];Mantiene la cadena de transmisión con la tensión adecuada para evitar que se salga o desgaste prematuramente, asegurando un funcionamiento correcto y seguro de la moto.;Tensor cadena trasero moto 100-250cc;Transmisión, Tensor de cadena, Cadena moto, Ajuste cadena, Moto utilitaria, Moto deportiva, 100cc, 125cc, 150cc, 250cc;No se observan textos grabados visibles en las piezas mostradas en la imagen.;False
tensor-de-cadena-6.jpg;True;repuesto_moto;0.95;Tensor de cadena;Tensor de cadena;Transmisión;Tensión de cadena;Pieza metálica con acabado cromado o pulido, incluye tornillo ajustable y placa con orificio para montaje, diseño compacto y robusto;Motos utilitarias y deportivas con cadena de transmisión estándar, cilindraje entre 100cc y 250cc;[{'marca': 'GENERICA', 'modelo': 'Motos utilitarias y deportivas', 'cilindraje': '100-250', 'posicion': 'Trasero', 'lado': 'N/A'}];Permite ajustar la tensión de la cadena de transmisión para evitar que se afloje o se desgaste prematuramente, asegurando un funcionamiento correcto y seguro.;Tensor de cadena moto 100-250cc;Transmisión, Tensor de cadena, Ajuste de cadena, Moto utilitaria, Moto deportiva, 100cc, 250cc;No se observan textos grabados visibles en las piezas de metal en la imagen;False
tensor-de-cadena-7.jpg;True;repuesto_moto;0.95;Tensor de cadena de transmisión;Tensor de cadena;Transmisión;Tensión de cadena;Dos piezas metálicas con orificios circulares para eje, tornillos ajustables con tuercas para regular tensión, acabado metálico brillante;Motos utilitarias y deportivas con cadena de transmisión estándar, cilindraje 100-250cc;[{'marca': 'GENERICA', 'modelo': 'Motos utilitarias y deportivas', 'cilindraje': '100-250', 'posicion': 'Trasero', 'lado': 'N/A'}];Permite ajustar la tensión de la cadena de transmisión para evitar que esté floja o muy tensa, asegurando un funcionamiento correcto y seguro de la moto.;Tensor de cadena metálico para moto 100-250cc;Transmisión, Tensor de cadena, Ajuste de cadena, Moto utilitaria, Moto deportiva, 100cc, 125cc, 150cc, 250cc;No se observan textos grabados visibles en las piezas metálicas.;False
tensor-de-cadena-ajustable.jpg;True;repuesto_moto;0.95;Tensor de cadena ajustable para motocicleta;Tensor de cadena;Transmisión;Tensor de cadena trasero;Cuerpo metálico pintado en colores (rojo, azul, negro), con resorte visible, rodillo de plástico amarillo, tornillos para ajuste, diseño compacto;Motos utilitarias y deportivas con cadena de transmisión estándar, cilindraje pequeño a mediano;[{'marca': 'GENERICA', 'modelo': 'Motos utilitarias y deportivas', 'cilindraje': '100-250', 'posicion': 'Trasero', 'lado': 'N/A'}];Mantiene la tensión adecuada en la cadena de transmisión para evitar que se afloje o se salga, asegurando un funcionamiento suave y seguro de la moto.;Tensor de cadena ajustable moto 100-250cc;Tensor de cadena, Transmisión, Moto utilitaria, Ajustable, Rodillo plástico, Resorte, 100cc, 125cc, 150cc, 250cc;No se observan textos grabados visibles en la imagen para análisis adicional.;False
tensor-de-cadena-completo-honda-invicta.jpg;True;repuesto_moto;0.95;Tensor de cadena trasero completo;Tensor de cadena;Transmisión;Tensión de cadena trasera;Metal cromado o galvanizado, incluye tornillo roscado con tuerca para ajuste, pieza base con orificio central y placa de soporte separada;Motos tipo utilitarias o estándar con cadena de transmisión trasera, compatible con modelos similares a Honda Invicta;[{'marca': 'Honda', 'modelo': 'Invicta', 'cilindraje': '100-125', 'posicion': 'Trasero', 'lado': 'N/A'}];Permite ajustar la tensión de la cadena de transmisión trasera para evitar que quede floja o muy tensa, asegurando un correcto funcionamiento y durabilidad de la cadena y piñones.;Tensor de cadena trasero moto 100-125cc;Tensor de cadena, Transmisión, Ajuste cadena, Moto 100cc, Moto 125cc, Honda Invicta, Repuesto moto;No se observan textos grabados visibles en la imagen.;False
tensor-de-cadena-de-distribucion.jpg;True;repuesto_moto;0.85;Tensor de cadena de distribución;Tensor;Motor;Distribución;Pieza metálica con forma curva, incluye un orificio para montaje y una superficie plana para contacto con la cadena, acabado metálico sin pintura;Motos y motocargueros con motor de cadena de distribución, generalmente en modelos utilitarios y de baja a media cilindrada;[{'marca': 'GENERICA', 'modelo': 'Motos utilitarias y motocargueros con cadena de distribución', 'cilindraje': '100-200', 'posicion': 'N/A', 'lado': 'N/A'}];Mantiene la tensión adecuada en la cadena de distribución para evitar que se afloje o salte, asegurando el correcto sincronismo del motor;Tensor cadena distribución moto 100-200cc;Motor, Tensor, Cadena de distribución, Sincronismo, Motos utilitarias, 100cc, 125cc, 150cc, 200cc;No se observan textos grabados visibles en la imagen para análisis adicional;False
tensor-de-cadena-universal.jpg;True;repuesto_moto;0.9;Tensor de cadena para moto;Tensor de cadena;Transmisión;Tensor de cadena trasero;Cuerpo metálico pintado en colores (negro, azul, rojo), resorte visible para tensión, rodillo plástico amarillo con superficie lisa, tornillos para ajuste y fijación;Motos utilitarias y deportivas con cadena de transmisión estándar, cilindraje variable, ajuste universal;[{'marca': 'GENERICA', 'modelo': 'Motos utilitarias y deportivas', 'cilindraje': '100-250', 'posicion': 'Trasero', 'lado': 'N/A'}];Mantiene la tensión adecuada en la cadena de transmisión para evitar que se afloje o se salga durante el uso de la moto.;Tensor de cadena universal para moto;Tensor de cadena, Transmisión, Moto, Ajuste cadena, Rodillo tensor, Resorte tensor;No se observan textos grabados visibles en la imagen.;False
tensor-de-cadena.jpg;True;repuesto_moto;0.85;Tensor de cadena;Tensor de cadena;Transmisión;Tensión de cadena;Pieza metálica con orificio central para eje o perno, forma alargada con extremo curvado para ajuste, acabado metálico oscuro;Motos utilitarias y deportivas con cadena de transmisión estándar;[{'marca': 'GENERICA', 'modelo': 'Motos utilitarias y deportivas', 'cilindraje': '100-250', 'posicion': 'N/A', 'lado': 'N/A'}];Mantiene la tensión adecuada de la cadena de transmisión para evitar que se afloje o se salga durante el funcionamiento de la moto.;Tensor de cadena moto 100-250cc;Transmisión, Tensor de cadena, Cadena de transmisión, Moto utilitaria, Moto deportiva, 100cc, 125cc, 150cc, 250cc;No se observan textos grabados visibles en la imagen;False
tensor-de-embrague-ajustable.jpg;True;repuesto_moto;0.95;Tensor ajustable de cable de embrague;Tensor de cable;Transmisión;Embrague;Cuerpo metálico rojo con mecanismo ajustable, cable recubierto en funda plástica roja, extremos metálicos para conexión, diseño compacto y resistente;Motos utilitarias y deportivas con sistema de embrague por cable, generalmente 100-250cc;[{'marca': 'GENERICA', 'modelo': 'Motos utilitarias y deportivas', 'cilindraje': '100-250', 'posicion': 'N/A', 'lado': 'N/A'}];Permite ajustar la tensión del cable del embrague para un correcto funcionamiento y mejor respuesta al accionar la palanca de embrague.;Tensor ajustable de cable de embrague moto;Transmisión, Embrague, Tensor de cable, Ajustable, Moto utilitaria, Moto deportiva, Cable de embrague;Se observa texto en el cuerpo metálico rojo que parece ser marca o modelo, no se usa para nombre comercial ni tags.;False
tensor-de-manigueta.jpg;True;repuesto_moto;0.85;Tensor de manigueta;Tensor;Transmisión;Tensor de cadena o banda;pieza metálica con engranajes dentados, forma cilíndrica con rosca y dientes para ajuste, acabado metálico oscuro;Motos utilitarias y deportivas con sistema de transmisión por cadena o banda que requieren ajuste de tensión;[{'marca': 'GENERICA', 'modelo': 'Motos utilitarias y deportivas', 'cilindraje': '100-250', 'posicion': 'N/A', 'lado': 'N/A'}];Mantiene la tensión adecuada en la cadena o banda de transmisión para evitar deslizamientos y asegurar un funcionamiento correcto del sistema de transmisión.;Tensor de manigueta para motos 100-250cc;Tensor, Manigueta, Transmisión, Cadena, Ajuste, Moto utilitaria, Moto deportiva;No se observan textos grabados visibles en la imagen.;False
