Filename_Original;Es_Moto_o_Motocarguero;Tipo_Contenido;Confianza_Global;Identificacion_Repuesto;Componente_Taxonomia;Sistema;SubSistema;Caracteristicas_Observadas;Compatibilidad_Probable_Texto;Compatibilidad_Probable_JSON;Funcion;Nombre_Comercial_Catalogo;Tags_Sugeridos;Notas_Sobre_Textos_Grabados;Necesita_Modelo_Grande
sistema-de-transmision-por-cadena.jpg;True;repuesto_moto;0.95;Conjunto de transmisión por cadena;Cadena de transmisión;Transmisión;Transmisión final;Cadena con piñones y tensor;Motos con transmisión por cadena;[];Transfiere potencia del motor a la rueda trasera;Conjunto de transmisión por cadena;cadena, transmisión, piñón;No se observan códigos visibles;False
slider-de-caucho-para-defensa-universal (2).jpg;True;repuesto_moto;0.95;Slider de protección para motos;Deslizadores;Chasis;Protección;Piezas cilíndricas negras con texto visible;Motos deportivas de varias marcas;[];Protegen el chasis en caso de caídas;Slider de protección para motos;deslizadores, protección, chasis;Texto visible: RENT;False
slider-de-caucho-para-defensa-universal.jpg;True;repuesto_moto;0.9;slider-de-caucho-para-defensa-universal;slider-de-caucho-para-defensa-universal;General;;;;[];;slider-de-caucho-para-defensa-universal;;;False
slider-de-eje (2).jpg;True;repuesto_moto;0.95;Slider de eje de rueda;Protector de ruedas;Chasis;Suspensión y ruedas;Componentes cilíndricos de color azul y negro, posiblemente de aluminio y fibra de carbono.;Motos deportivas y naked;[];Protege el eje de la rueda en caso de caída;Slider de eje de rueda;protector, slider, rueda, eje;No se observan códigos visibles;False
slider-de-eje.jpg;True;repuesto_moto;0.9;slider-de-eje;slider-de-eje;General;;;;[];;slider-de-eje;;;False
slider-de-proteccion.jpg;True;repuesto_moto;0.95;Tensor de cadena;Tensor;Transmisión;Cadena;Pieza circular metálica con orificio central;Modelos genéricos de motocicletas;[];Ajustar la tensión de la cadena;Tensor de cadena;tensor, cadena, transmisión;Ningún código visible;False
slider-protector-de-motor.jpg;True;repuesto_moto;0.9;slider-protector-de-motor;slider-protector-de-motor;General;;;;[];;slider-protector-de-motor;;;False
socket-de-porcelana-para-bombillo-1p-c70-c90-viva.jpg;True;repuesto_moto;0.95;Conector de luz de faro;Sistema eléctrico;Iluminación;Faro delantero;Conector con múltiples cables y terminales;Motos genéricas compatibles con conectores estándar;[];Permite la conexión del faro delantero al sistema eléctrico de la moto;Conector de luz de faro;conector, faro, iluminación;No se observan códigos visibles;False
socket-farola-h4-porcelana.jpg;True;repuesto_moto;0.95;Conector de enchufe para faro;Conector;Sistema eléctrico;Iluminación;Conectores amarillos con cables rojo, negro y amarillo;Motos con sistemas de faro compatibles;[];Permite la conexión eléctrica del faro;Conector de enchufe para faro;conector, iluminación, faro, eléctrico;Ninguna visible;False
soldadura-estano-pequeno-en-tubo.jpg;False;no_es_repuesto_moto;0.95;Estaño para soldadura;N/A;N/A;N/A;Bobina de soldadura con núcleo de resina;No aplica;[];Se utiliza para soldar componentes electrónicos;Estaño para soldadura;soldadura, estaño;NO.008, ALLOY 40/60, DIAMETER 1.0mm, MADE IN CHINA;False
soldadura-estano-rollave-llo-grande.jpg;False;repuesto_moto;0.0;N/A;N/A;N/A;N/A;Carrete de alambre para soldar;N/A;[];Usado para soldadura electrónica;N/A;soldadura, alambre, electrónica;SOLDER, MADE IN CHINA;False
solenoide-de-arranque.jpg;True;repuesto_moto;0.95;Solenoide de arranque;Solenoide;Eléctrico;Arranque;Solenoide con conectores para cables eléctricos;Modelos de motocicletas universales;[];Actúa como interruptor para conectar el circuito de arranque;Solenoide de arranque;solenoide, arranque, eléctrico;Sin códigos visibles;False
soporte-botonera-doble-redondo-en-l.jpg;True;repuesto_moto;0.95;Abrazadera de sujeción de faro;Soporte;Chasis;Soporte de faro;Placa de metal con dos orificios redondos grandes y un extremo con orificio de montaje;Universal para faros redondos en modelos antiguos;[];Soporta y fija el faro en su lugar;Abrazadera de sujeción de faro;soporte, abrazadera, faro;Ninguno visible;False
soporte-botonera-en-l.jpg;True;repuesto_moto;0.9;soporte-botonera-en-l;soporte-botonera-en-l;General;;;;[];;soporte-botonera-en-l;;;False
soporte-botonera-estacionaria-corto-en-acero-inoxidable.jpg;True;repuesto_moto;0.9;soporte-botonera-estacionaria-corto-en-acero-inoxidable;soporte-botonera-estacionaria-corto-en-acero-inoxidable;General;;;;[];;soporte-botonera-estacionaria-corto-en-acero-inoxidable;;;False
soporte-de-bujia.jpg;True;repuesto_moto;0.95;Goma soporte de escape;Soporte de escape;Sistema de escape;Fijación;Componente de goma en forma de U con orificio central;Motos varias que utilizan gomas de soporte similares;[];Sirve para sostener el escape y absorber vibraciones;Goma soporte de escape;soporte, escape, goma;Ninguno;False
soporte-de-casco-para-pared.jpg;False;repuesto_moto;0.95;Soporte para casco;Accesorio;Accesorios de seguridad;Almacenamiento;Soporte metálico negro sujeto a la pared;Compatible con cascos de moto estándares;[];Sirve para colgar y almacenar cascos de forma segura;Soporte para casco;casco, soporte, almacenamiento;FREEPARTS;False
soporte-de-direccion.jpg;True;repuesto_moto;0.95;Soporte de manillar;Soporte;Chasis;Dirección;Soporte anodizado color naranja con perforaciones para montaje;Modelos de motos con manillares personalizables;[];Proporciona ajuste seguro del manillar al chasis;Soporte de manillar;soporte, manillar, dirección;No se observan códigos visibles;False
soporte-de-escape-1.jpg;True;repuesto_moto;0.9;soporte-de-escape-1;soporte-de-escape-1;General;;;;[];;soporte-de-escape-1;;;False
soporte-de-escape-2.jpg;True;repuesto_moto;0.95;Soporte de escape;Soporte;Chasis;Soportes y Montajes;Pieza metálica con orificios para montaje;Modelos de motocicleta con diseño estándar para escape;[];Mantener el escape en su posición correcta;Soporte de escape;soporte, escape, chasis;Sin códigos visibles;False
soporte-de-escape.jpg;True;repuesto_moto;0.95;Placa de soporte para velocímetro;Soporte;Instrumentación;Velocímetro;Placa de metal con agujero circular y rectangular;Motos estándar, posiblemente de modelos genéricos;[];Sostener y alinear el velocímetro en el tablero;Placa de soporte para velocímetro;soporte, velocímetro, placa;Ninguno;False
soporte-de-espejo-retrovisor.jpg;True;repuesto_moto;0.95;Soporte de escape;Soporte;Escape;Montaje;Soporte metálico con dos orificios para tornillos;Motos de baja cilindrada;[];Sujetar el escape al chasis;Soporte de escape;soporte, escape, montaje;OP;False
soporte-de-estribera-ajustable.jpg;True;repuesto_moto;0.9;soporte-de-estribera-ajustable;soporte-de-estribera-ajustable;General;;;;[];;soporte-de-estribera-ajustable;;;False
soporte-de-estribera.jpg;True;repuesto_moto;0.95;Soporte de estribo;Estribo;Chasis;Estructura;Soportes metálicos con orificios para fijación;Modelos de motocicletas estándar;[];Proveer soporte para los pies del pasajero;Soporte de estribo;soporte, estribo, chasis;No se observan códigos visibles;False
soporte-de-estribo-trasero-1.jpg;True;repuesto_moto;0.9;soporte-de-estribo-trasero-1;soporte-de-estribo-trasero-1;General;;;;[];;soporte-de-estribo-trasero-1;;;False
soporte-de-estribo-trasero.jpg;True;repuesto_moto;0.95;Soporte de motor con amortiguador;Soporte del motor;Chasis;Montaje del motor;Dos soportes de metal con amortiguadores de goma;Modelos comunes de motocicletas con motores suspendidos;[];Amortiguar vibraciones y sujetar el motor al chasis;Soporte de motor con amortiguador;soporte_motor, amortiguador, montaje;Ningún código visible;False
soporte-de-estribo.jpg;True;repuesto_moto;0.9;soporte-de-estribo;soporte-de-estribo;General;;;;[];;soporte-de-estribo;;;False
soporte-de-freno.jpg;True;repuesto_moto;0.95;Placa de freno trasero;Placa de freno;Frenos;Freno trasero;Placa metálica con dos perforaciones;Motos de bajo cilindraje con freno de tambor;[];Conecta y posiciona el sistema de freno trasero;Placa de freno trasero;freno, placa, moto;Ninguno visible;False
soporte-de-goma-para-bocina.jpg;True;repuesto_moto;0.95;Copa de caucho;Copa de caucho para horquilla;Suspensión;Horquilla;Estructura circular de caucho, abertura en el centro;Motos con suspensión convencional;[];Sella y protege la horquilla, evitando la entrada de polvo y humedad;Copa de caucho;copa, suspensión, horquilla;Ningún código visible;False
soporte-de-manillar-de-titanio-22-mm.jpg;True;repuesto_moto;0.9;soporte-de-manillar-de-titanio-22-mm;soporte-de-manillar-de-titanio-22-mm;General;;;;[];;soporte-de-manillar-de-titanio-22-mm;;;False
soporte-de-matricula-ajustable.jpg;True;repuesto_moto;0.9;soporte-de-matricula-ajustable;soporte-de-matricula-ajustable;General;;;;[];;soporte-de-matricula-ajustable;;;False
soporte-de-matricula.jpg;True;repuesto_moto;0.9;soporte-de-matricula;soporte-de-matricula;General;;;;[];;soporte-de-matricula;;;False
soporte-de-medidor.jpg;True;repuesto_moto;0.9;soporte-de-medidor;soporte-de-medidor;General;;;;[];;soporte-de-medidor;;;False
soporte-de-moto.jpg;True;repuesto_moto;0.9;soporte-de-moto;soporte-de-moto;General;;;;[];;soporte-de-moto;;;False
soporte-de-parrilla-para-moto.jpg;True;repuesto_moto;0.95;Soporte de escape;Soporte;Escape;Montaje;Dos piezas metálicas con perforaciones para montaje;Compatible con varios modelos de motos estándar;[];Sirve para sujetar el sistema de escape a la estructura de la moto;Soporte de escape;soporte, escape, montaje;No hay códigos visibles;False
soporte-de-pata-lateral.jpg;True;repuesto_moto;0.95;Soporte de dirección;Manillar;Dirección;Montaje de manillar;Soporte metálico con tornillos visibles;Modelos Yamaha;[];Permite el montaje y ajuste del manillar;Soporte de dirección;soporte, dirección, Yamaha;"""YAMAHA""";False
soporte-de-pedal-de-freno.jpg;True;repuesto_moto;0.95;Soporte de escape;Soporte;Escape;Montaje;Pieza metálica con dos orificios de montaje y forma angular.;Modelos genéricos de motos con montaje similar;[];Sujetar el sistema de escape a la estructura de la moto;Soporte de escape;soporte, escape, montaje;Ninguno;False
soporte-de-pinza-de-freno.jpg;True;repuesto_moto;0.9;soporte-de-pinza-de-freno;soporte-de-pinza-de-freno;General;;;;[];;soporte-de-pinza-de-freno;;;False
soporte-de-stand-para-moto.jpg;False;repuesto_moto;0.95;Soporte de Elevación de Moto;Soporte;Mantenimiento;Variante de estacionamiento;Estructura tubular de metal con ruedas, diseñada para mantener la moto elevada y estable.;Universal para motos de carrera y de calle con eje trasero adecuado;[];Para mantener estable la moto durante mantenimiento o almacenamiento;Soporte de Elevación de Moto;soporte, elevador, mantenimiento;No hay códigos visibles;False
soporte-de-sujecion-para-cables.jpg;True;repuesto_moto;0.9;soporte-de-sujecion-para-cables;soporte-de-sujecion-para-cables;General;;;;[];;soporte-de-sujecion-para-cables;;;False
soporte-estribera-trasera.jpg;True;repuesto_moto;0.95;Brazo Basculante Derecho;Basculante;Chasis;Suspensión Trasera;Estructura metálica con diseño enrejado y color naranja brillante;Motos deportivas de alta cilindrada;[];Conectar el chasis al sistema de suspensión trasera;Brazo Basculante Derecho;basculante, suspensión, chasis, moto;N/A;False
soporte-lateral-de-motocicleta-1.jpg;True;repuesto_moto;0.95;Soporte lateral;Pata de cabra;Carrocería;Soporte;Estructura metálica, negra, cilindrica;Motos estándar con soporte lateral;[];Para sostener la moto en posición vertical cuando está estacionada;Soporte lateral;pata_de_cabra, soporte_lateral, motocicleta;Ninguno;False
soporte-lateral-de-motocicleta.jpg;True;repuesto_moto;0.95;Pata de cabra ajustable;Soporte lateral;Chasis;Estacionamiento;Soporte lateral ajustable con diferentes colores;Compatible con varios modelos de motos deportivas;[];Se utiliza para estacionar la moto en posición vertical;Pata de cabra ajustable;soporte, estacionamiento, ajustable;No se observan códigos visibles;False
soporte-para-luz-de-freno-universal.jpg;True;repuesto_moto;0.95;Sensor de velocidad;Sensor;Eléctrico;Instrumentación;Cableado con conector metálico;Modelos genéricos o específicos según fabricante;[];Envía información de velocidad;Sensor de velocidad;sensor, velocidad, eléctrico;Codigos visibles;False
soporte-sensor-abs.jpg;True;repuesto_moto;0.95;Soporte de retención del brazo de freno;Soporte;Frenos;Montaje;Placa metálica negra con orificios y tornillería;Modelos genéricos de motocicleta;[];Mantiene el brazo del freno en posición correcta;Soporte de retención del brazo de freno;soporte, freno, placa metálica;Ninguno visible;False
soportes-de-montaje.jpg;True;repuesto_moto;0.9;soportes-de-montaje;soportes-de-montaje;General;;;;[];;soportes-de-montaje;;;False
soquete-direccional-con-base.jpg;True;repuesto_moto;0.95;Interruptor de velocidad neutra;Interruptor;Eléctrico;Sistema de arranque;Interruptor con base metálica y cables conectores;Motos de baja cilindrada comunes;[];Detecta la posición de neutral del motor;Interruptor de velocidad neutra;interruptor, eléctrico;No se observan códigos visibles;False
sujetador-de-volante-universal-en-lona.jpg;False;herramienta;0.95;Llave de banda para filtro de aceite;Herramienta;Mantenimiento;Cambio de aceite;Herramienta con banda metálica ajustable;Compatible con múltiples modelos de motos para cambio de filtro de aceite;[];Permite aflojar y ajustar filtros de aceite;Llave de banda para filtro de aceite;herramienta, llave de banda, filtro de aceite;No se observan códigos visibles;False
t-110.jpg;True;repuesto_moto;0.95;Tornillo tensor de cadena;Tensor;Transmisión;Cadena;Tornillo con ojo y tuerca de ajuste;Modelos con transmisión de cadena ajustable;[];Ajustar la tensión de la cadena;Tornillo tensor de cadena;tensor, cadena, transmisión;No hay códigos visibles;False
t10-ac-1212.jpg;True;repuesto_moto;0.95;Bombilla LED para señalización;Iluminación;Eléctrico;Sistema de señalización;Bombilla LED de color amarillo;Universal para varios modelos de moto;[];Iluminar para señalización en motocicletas;Bombilla LED para señalización;bombilla, LED, señalización, iluminación;Yellow;False
tablero-de-instrumentos-de-moto.jpg;True;repuesto_moto;0.9;tablero-de-instrumentos-de-moto;tablero-de-instrumentos-de-moto;General;;;;[];;tablero-de-instrumentos-de-moto;;;False
tablero-de-instrumentos-de-motocicleta.jpg;True;repuesto_moto;0.95;Panel de instrumentos digital;Tablero;Instrumentación;Visualización;Pantalla digital y velocímetro analógico;Motos deportivas modernas;[];Para mostrar información de velocidad, revoluciones y más;Panel de instrumentos digital;tablero, panel de instrumentos, velocímetro;Codigos visibles no discernibles;False
tablero-de-instrumentos-fz-16.jpg;True;repuesto_moto;0.9;tablero-de-instrumentos-fz-16;tablero-de-instrumentos-fz-16;General;;;;[];;tablero-de-instrumentos-fz-16;;;False
taco-amortiguador-de-sprocket.jpg;True;repuesto_moto;0.95;Topes de goma;Amortiguador de vibración;Suspensión;Amortiguador;Cuatro piezas de goma, forma irregular con hueco central;Diversas marcas de motocicletas;[];Absorber vibraciones y golpes;Topes de goma;amortiguador, goma, vibración;Hepro, CTR, India;False
taco-de-goma-de-amortiguador-de-arranque.jpg;True;repuesto_moto;0.9;taco-de-goma-de-amortiguador-de-arranque;taco-de-goma-de-amortiguador-de-arranque;General;;;;[];;taco-de-goma-de-amortiguador-de-arranque;;;False
taco-de-reparacion-de-neumaticos.jpg;False;repuesto_moto;0.95;Tira de reparación de neumáticos;Tira de reparación;Ruedas;Neumáticos;Tiras espirales de diferentes tamaños para reparación de neumáticos;Neumáticos sin cámara de motocicletas;[];Sellar agujeros en neumáticos;Tira de reparación de neumáticos;reparación, neumáticos, motocicleta, tira de sellado;Small size, Big size;False
taladro-electrico-con-baterias-recargables.jpg;True;repuesto_moto;0.9;taladro-electrico-con-baterias-recargables;taladro-electrico-con-baterias-recargables;General;;;;[];;taladro-electrico-con-baterias-recargables;;;False
